Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC50114;Our state has been wracked with a great calamity recently. In the substantial chaos that has afflicted our provinces, the various wretched bonded folk - the slaves, thralls, serfs, prisoners, hereditary servants, have come to control a substantial section of territory. Massacring their masters and setting fire to the great houses, these lands have become a wasteland of anarchy and delusional ideas of equality, brotherhood, and liberty. Even more preposterously, some of their leaders have had the audacity to proclaim a ‘free commonwealth’, and have begun seeking peaceable arrangements with other powers, acting as if they were sovereign! These are dark days for our state indeed, and the question remains to be asked about what ought to be done with this rebellious “state”.;;;;;;;;;;;;;x
EVT50114OPTA;Get these lands to order, right now!;;;;;;;;;;;;;x
EVT50115NAME;Implementing Colonial Laws;;;;;;;;;;;;;x
EVT50115DESC;Our various colonial administrators work tirelessly to make sure our colonial policy is being correctly implemented in suitable overseas departments.;;;;;;;;;;;;;x
EVT500115PTA;Tally-ho, chaps, let's get a move on.;;;;;;;;;;;;;x
EVT50116NAME;x;;;;;;;;;;;;;x ### bondsmen setup no loc needed
EVT50116DESC;x;;;;;;;;;;;;;x
EVT50117NAME;The Encyclopedia $COUNTRY_ADJ$ica;;;;;;;;;;;;;x 
EVT50117DESC;Forward to the Encyclopedia: Herein is contained the sum of the knowledge of our civilisation, gathered in one place, of all the wondrous and strange peoples of the world. Below is an index of important subheadings. \n §BNOTE: This is a dynamic encyclopedia. You will have open access to entries that are relevant to your own state, but entries of people further afield will have to be unlocked. This can be done by a combination of conquering certain regions, unlocking certain technologies, sphering regions, following event chains, etc. If you are civilised and neighbours have studied things, if you have the relevant techs, entries may be activated. Events will inform you if they have updated your encyclopedia. The player will not be informed of passive entry updates through ‘information spread’.;x
EVTNAME50118;Mutineer Community Discovered!;;;;;;;;;;;;;x
EVTDESC50118;It has been a long time since we dispatched an exploratory mission to the wilds of Bafozh, and the men that set out have long been assumed dead. Now, however, a small merchant vessel sailing the distant Ishnapt ocean has submitted a most extraordinary report to the Admiralty! They stopped by a small island to gather fruits and fresh water, and, alongside the usual locals, they found a community of our own citizens - mutineers from the lower ranks of the transport ship and the expedition - living comfortably on a small island! From what they could gather, our captain is still either imprisoned on this island or living amongst the natives in exile. The Admiralty wonders if we could somehow establish some sort of influence over this land by working out some arrangement with the more amenable mutineers, or the native connections of the exile captain…;;;;;;;;;;;;;x
EVT50118OPTA;Establish $COUNTRY_ADJ$ law over these lands!;;;;;;;;;;;;;x
EVT50118OPTB;And why would we trouble ourselves with such a pitiful island...?;;;;;;;;;;;;;x
EVT50119NAME;x;;;;;;;;;;;;;x ### same
EVT50120NAME;x;;;;;;;;;;;;;x ### same
EVT50121NAME;x;;;;;;;;;;;;;x ### same
EVT50122NAME;The Faiths of The World;;;;;;;;;;;;;x 
EVT50122DESC;The faiths of the Miiv are multifarious and of all varieties. Beyond the number collected here, there are multitudes more of small ethnic and regional faiths, cults, and sects, but these are the most significant and practiced by the greatest number of the people. Below is an index of our entries. The reader is of course encouraged by the religious authorities to remember that our faith is the TRUE faith and to confine thought about foreign cults to purely speculative and academic boundaries. \n KEY: White: Tehuhrite. Yellow: Vewugist. Red: Kadkohi. Burgundy: Motkohnic. Teal: Wompowushan. Purple: Shamush. Wine: Rechktist. Navy: Momurist. Green: Paorusu. Umber: J'ur. Verdegris: Parqmun. Brown: Juewaeg. Aqua: Gyahki. Orange: Dkåtkang. Pink: Kusii. Black: Pagan.;;;;;;;;;;;;;x 
EVT50123NAME;No Entry Found!;;;;;;;;;;;;;x 
EVT50123DESC;The editors regrettably inform the reader that the top minds of our country are shamefully ignorant of this topic. They would humbly appeal to the ministers in government to divert more funding to the universities, exploratory expeditions, etc. \n §RNOTE: For whatever reason, your country has not gathered, started with, or acquired information about this topic. You can learn more about the world by conquering, sphering, researching techs, or following event chains.;;;;;;;;;;;;;x 
EVT50124NAME;The Kadkohi Faith;;;;;;;;;;;;;x 
EVT50124DESC;Kadkohi is a term for the traditional faith of the Gashdzii peoples. Allegedly arising from the miraculous presence of idols and their attendant powerful spirits who protected the embattled tribe of the Gasdhdzii as they fled persecution from the Byotrin in ancient prehistory, it is represented by the major cults of Guzzadt, Buzzamnan, Doshzk, and Maft, and their respective vast networks churches, synods, and congregations carried by the spreading empire. Guzzadt is the patron of toil and discipline, Doshzk of death and authority, Buzzamnan of pleasure and fortune, and Maft of fertility and youth. The major beliefs are the propitiation of these deities as patrons here and in the afterlife, and the belief in a spirit that must be freed from the body after death. The faithful engage in a number of rites, such as honouring gods and their idols and burning bodies. The typical Kadkohi symbol is the quadrine gem with the four heavenly colours.;;;;;;;;;;;;;x 
EVT50125NAME;The J'ur Faith;;;;;;;;;;;;;x 
EVT50125DESC;For the J’ur (meaning, ‘house’),  the existence of a J’ur temple seems to be in some ways prior to any specific belief. Across the Zhadnozho Gid coasts of Bafozh, a vast collection of J’ur temples and meeting houses (ranging from colossal sites in the more populous cities to tiny gardens in areas settled by nonbelievers). can be found. These communal, fraternal, holy, burial, conjugal sites, strictly closed to outsiders, often have social compacts, maritime guilds, charitable organisations and and other social functions attached to them, and each maintain extensive archives of religious texts, omens delivered, and other things. Nonetheless, the J’ur seem to maintain a fairly stable pantheon of powerful gods, heroes, and protectors (most popular are the fused gods, Archs and Chechs, the king who was turned into a gold bar and the lobster that swallowed him), though some temples stray into monotheism or deistic mysticism.;;;;;;;;;;;;;x 
EVTNAME50126;A Fiery $COUNTRY_ADJ$ Zealot of the Synod!;;;;;;;;;;;;;x
EVTDESC50126;In recent months, a new leader has emerged in the Theocratist movement. A fiery preacher from the provinces has drummed up what seems to be a radical Theocratist league! He openly denounces the government, and calls for the faithful to shun it. He organises massive marches in major cities to demonstrate the might of the Theocratist movement. Moreover, he seems to be gradually converting the major synods of our faith to his movement, which calls for greater clerical involvement in politics. This sinister and charismatic figure is known as well for giving private ministration to aristocratic reactionaries and elites, courting the rich and powerful of the revolutionary conservative movement. The interior ministry sees this figure as certainly a threat to public order, and perhaps a threat even to the integrity of the state.;;;;;;;;;;;;;x
EVT50126OPTA;Do all in our power to subvert this demagogue from behind the scenes!;;;;;;;;;;;;;x
EVT50126OPTB;Have him beheaded and his converts imprisoned!;;;;;;;;;;;;;x
EVT50126OPTC;Let him be, what's the worst he could do?;;;;;;;;;;;;;x
EVT50127NAME;The Motkohnic Faith;;;;;;;;;;;;;x 
EVT50127DESC;Motkohnism is a religious movement that grew out of the Kadkohi traditional pantheon in the last two hundred years. The ‘faith of the the stars’ was born when the monk (Dosh) Kauzhut, now called Kauzhut ‘Mifachâzhafta’ (the great diviner), and Kauzhut ‘Donavvat’ ‘the describer’ (among many other honorifics), a small element in the anti-magisterial movement and a nominal member of the church of Guzzadt, had a profound vision of the nature of the world while fleeing south during civil strife. He taught that there was no self after death, and that all would join the dance of the Celestialite (va Motkazh), among many other ethical teachings to be followed once one realized this truth. The Motkohnic faithful do no particular things, but often wear the signs of their teacher, and read and discuss his teachings. There is much emphasis on living rightly in the present, giving the absence of life after death. A typical sign of Motkohnism is the star.;;;;;;;;;;;;;x 
EVT50128NAME;The Wompowushan Pratice;;;;;;;;;;;;;x 
EVT50128DESC;Wompowushan is a term for the vast collection of Poumnian, and larger Diwvish, folk beliefs and religious practices. Its central element is a lack of belief in ‘real death’ upon the cessation of life, and the consequent fanatical preservation and interaction with the bodies of ancestors. Another essential aspect of the taxonomy includes the worship of the emperor, the Pudwou, as a form of world soul. Believers may practice alongside this the veneration of local nature spirits, nobles ancestors, or engage in various rites or Shamushic rituals. The Wompowushan faithful often build vast temples for their ‘sleeping’ ancestors, and the ancestors of the poorer folk are entombed in vast necropoli. The Emperor is seen as a deity, whose divinity extends in a limited way through his servants in the lesser-nobility. The Hatched Sign, or in Poumn, ‘Vudtmruu’ is an ancient Poumnian symbol associated with the boundary of a sacrosanct building. ;;;;;;;;;;;;;x 
