Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV2641;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2642;Coast of Wousz;;;;;;;;;;;;;x
PROV2643;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2644;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2645;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2646;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2647;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2648;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2649;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2650;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2651;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2652;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2653;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2654;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2655;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2656;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2657;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2658;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2659;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2660;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2661;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2662;Eastern Paukzhodo Sea;;;;;;;;;;;;;x
PROV2663;Shovamedes' Basin;;;;;;;;;;;;;x
PROV2664;The Leeward Currents;;;;;;;;;;;;;x
PROV2665;The Warm Current;;;;;;;;;;;;;x
PROV2666;Ibu's Shoals;;;;;;;;;;;;;x
PROV2667;Great Southern Bight;;;;;;;;;;;;;x
PROV2668;Coast of Pudwou Island;;;;;;;;;;;;;x
PROV2669;The Burning Rises;;;;;;;;;;;;;x
PROV2670;Western Zhibomgid Sea;;;;;;;;;;;;;x
PROV2671;The Savage Sea;;;;;;;;;;;;;x
PROV2672;Southern Zhibomgid Sea;;;;;;;;;;;;;x
PROV2673;The Kovan Rise;;;;;;;;;;;;;x
PROV2674;The Bright Sea;;;;;;;;;;;;;x
PROV2675;Western Zhibom Basin;;;;;;;;;;;;;x
PROV2676;The Sea of Praw;;;;;;;;;;;;;x
PROV2677;Coast of Wrumukiru Island;;;;;;;;;;;;;x
PROV2678;The Bafozhi Current;;;;;;;;;;;;;x
PROV2679;Eastern Zhibomgid Sea;;;;;;;;;;;;;x
PROV2680;The Sea of Shells;;;;;;;;;;;;;x
PROV2681;The Eastward Current;;;;;;;;;;;;;x
PROV2682;Central Zhibomgid Basin;;;;;;;;;;;;;x
PROV2683;Zhakt Drift;;;;;;;;;;;;;x
PROV2684;Mâdh¼ Deeps;;;;;;;;;;;;;x
PROV2685;Coast of Mâdh¼;;;;;;;;;;;;;x
PROV2686;The Zhibom Doldrums;;;;;;;;;;;;;x
PROV2687;Central Zhibomgid Sea;;;;;;;;;;;;;x
PROV2688;Bozza's Sea;;;;;;;;;;;;;x
PROV2689;The Sea of Gales;;;;;;;;;;;;;x
PROV2690;Bight of Dhore;;;;;;;;;;;;;x
PROV2691;The Dhore Rise;;;;;;;;;;;;;x
PROV2692;The Dhore Abyssal Plain;;;;;;;;;;;;;x
PROV2693;Sea of Nywut;;;;;;;;;;;;;x
PROV2694;Kadpuvo Delta;;;;;;;;;;;;;x
PROV2695;The Ashid Seamount;;;;;;;;;;;;;x
PROV2696;The Kiid Seamounts;;;;;;;;;;;;;x
PROV2697;Northeastern Zhibomgid Sea;;;;;;;;;;;;;x
PROV2698;Coast of Little Mâdh¼;;;;;;;;;;;;;x
PROV2699;The Westward Current;;;;;;;;;;;;;x
PROV2700;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2701;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2702;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2703;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2704;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2705;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2706;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2707;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2708;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2709;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2710;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2711;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2712;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2713;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2714;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2715;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2716;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2717;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2718;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2719;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2720;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2721;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2722;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2723;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2724;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2725;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2726;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2727;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2728;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2729;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2730;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2731;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2732;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2733;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2734;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2735;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2736;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2737;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2738;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2739;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2740;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2741;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2742;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2743;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2744;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2745;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2746;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2747;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2748;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2749;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2750;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2751;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2752;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2753;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2754;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2755;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2756;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2757;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2758;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2759;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2760;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2761;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2762;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2763;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2764;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2765;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2766;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2767;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2768;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2769;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2770;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2771;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2772;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2773;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2774;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2775;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2776;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2777;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2778;Dhov Paptazh Islands;;;;;;;;;;;;;x
PROV2779;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2780;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2781;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2782;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2783;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2784;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2785;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2786;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2787;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2788;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2789;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2790;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2791;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2792;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2793;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2794;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2795;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2796;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2797;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2798;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2799;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2800;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2801;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2802;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2803;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2804;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2805;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2806;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2807;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2808;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2809;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2810;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2811;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2812;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2813;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2814;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2815;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2816;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2817;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2818;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2819;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2820;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2821;Near Khosopd Isles;;;;;;;;;;;;;x
PROV2822;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2823;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2824;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2825;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2826;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2827;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2828;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2829;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2830;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2831;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2832;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2833;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2834;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2835;Coast of the Hungry King;;;;;;;;;;;;;x
PROV2836;Coast of Chetwa;;;;;;;;;;;;;x
PROV2837;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2838;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2839;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2840;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2841;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2842;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2843;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2844;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2845;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2846;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2847;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2848;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2849;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2850;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2851;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2852;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2853;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2854;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2855;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2856;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2857;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2858;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2859;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2860;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2861;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2862;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2863;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2864;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2865;Coast of Mae Island;;;;;;;;;;;;;x
PROV2866;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2867;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2868;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2869;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2870;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2871;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2872;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2873;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2874;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2875;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2876;Sea of Pearls;;;;;;;;;;;;;x
PROV2877;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2878;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2879;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2880;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2881;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2882;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2883;South Zhafkupo Sea;;;;;;;;;;;;;x
PROV2884;The Southern Tributary Islands;;;;;;;;;;;;;x
PROV2885;Izhow Seamount Chain;;;;;;;;;;;;;x
PROV2886;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2887;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2888;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2889;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2890;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2891;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2892;Praashab's Doom;;;;;;;;;;;;;x
PROV2893;Great Bhuspaubha Bay;;;;;;;;;;;;;x
PROV2894;South Bhuspaubha Bay;;;;;;;;;;;;;x
PROV2895;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2896;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2897;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2898;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2899;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2900;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2901;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2902;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2903;Fazhgid Ocean;;;;;;;;;;;;;x
PROV2904;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2905;Bay of Aèommuor;;;;;;;;;;;;;x
PROV2906;Bay of Nyeri;;;;;;;;;;;;;x
PROV2907;The Wretched Coast;;;;;;;;;;;;;x
PROV2908;The Windy Coast;;;;;;;;;;;;;x
PROV2909;Bay of Concord;;;;;;;;;;;;;x
PROV2910;Cape Bujh;;;;;;;;;;;;;x
PROV2911;Sea of Anyumb;;;;;;;;;;;;;x
PROV2912;General Gomon's Enscarpment;;;;;;;;;;;;;x
PROV2913;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2914;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2915;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2916;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2917;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2918;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2919;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2920;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2921;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2922;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2923;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2924;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2925;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2926;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2927;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2928;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2929;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2930;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2931;Southern Approaches;;;;;;;;;;;;;x
PROV2932;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2933;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2934;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2935;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2936;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2937;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2938;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2939;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2940;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2941;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2942;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2943;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2944;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2945;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2946;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2947;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2948;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2949;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2950;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2951;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2952;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2953;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2954;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2955;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2956;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2957;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2958;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2959;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2960;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2961;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2962;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2963;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2964;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2965;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2966;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2967;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2968;Ishnapt Ocean;;;;;;;;;;;;;x
PROV2969;Paznapt Ocean;;;;;;;;;;;;;x
PROV2970;Paznapt Ocean;;;;;;;;;;;;;x
PROV2971;Paznapt Ocean;;;;;;;;;;;;;x
PROV2972;Paznapt Ocean;;;;;;;;;;;;;x
PROV2973;Paznapt Ocean;;;;;;;;;;;;;x
PROV2974;Paznapt Ocean;;;;;;;;;;;;;x
PROV2975;Paznapt Ocean;;;;;;;;;;;;;x
PROV2976;Paznapt Ocean;;;;;;;;;;;;;x
PROV2977;Paznapt Ocean;;;;;;;;;;;;;x
PROV2978;Great Eastern Rise;;;;;;;;;;;;;x
PROV2979;Châzdan Barriers;;;;;;;;;;;;;x
PROV2980;Paznapt Ocean;;;;;;;;;;;;;x
PROV2981;Paznapt Ocean;;;;;;;;;;;;;x
PROV2982;Paznapt Ocean;;;;;;;;;;;;;x
PROV2983;Kuamu's Rest;;;;;;;;;;;;;x
PROV2984;Paznapt Ocean;;;;;;;;;;;;;x
PROV2985;Paznapt Ocean;;;;;;;;;;;;;x
PROV2986;Paznapt Ocean;;;;;;;;;;;;;x
PROV2987;North Zhibomgid Sea;;;;;;;;;;;;;x
PROV2988;The Vausho Ridge;;;;;;;;;;;;;x
PROV2989;Paznapt Ocean;;;;;;;;;;;;;x
PROV2990;Paznapt Ocean;;;;;;;;;;;;;x
PROV2991;Paznapt Ocean;;;;;;;;;;;;;x
PROV2992;Sea of Hiduherath;;;;;;;;;;;;;x
PROV2993;Paznapt Ocean;;;;;;;;;;;;;x
PROV2994;Paznapt Ocean;;;;;;;;;;;;;x
PROV2995;Paznapt Ocean;;;;;;;;;;;;;x
PROV2996;Paznapt Ocean;;;;;;;;;;;;;x
PROV2997;Paznapt Ocean;;;;;;;;;;;;;x
PROV2998;Paznapt Ocean;;;;;;;;;;;;;x
PROV2999;Paznapt Ocean;;;;;;;;;;;;;x
PROV3000;Paznapt Ocean;;;;;;;;;;;;;x
PROV3001;Paznapt Ocean;;;;;;;;;;;;;x
PROV3002;Paznapt Ocean;;;;;;;;;;;;;x
PROV3003;Bazta Drift;;;;;;;;;;;;;x
PROV3004;Paznapt Ocean;;;;;;;;;;;;;x
PROV3005;Paznapt Ocean;;;;;;;;;;;;;x
PROV3006;Paznapt Ocean;;;;;;;;;;;;;x
PROV3007;Paznapt Dandelions;;;;;;;;;;;;;x
PROV3008;Paznapt Ocean;;;;;;;;;;;;;x
PROV3009;Paznapt Ocean;;;;;;;;;;;;;x
PROV3010;Paznapt Ocean;;;;;;;;;;;;;x
PROV3011;Paznapt Ocean;;;;;;;;;;;;;x
PROV3012;Paznapt Ocean;;;;;;;;;;;;;x
PROV3013;Paznapt Ocean;;;;;;;;;;;;;x
PROV3014;Paznapt Ocean;;;;;;;;;;;;;x
PROV3015;Paznapt Ocean;;;;;;;;;;;;;x
PROV3016;Paznapt Ocean;;;;;;;;;;;;;x
PROV3017;Paznapt Ocean;;;;;;;;;;;;;x
PROV3018;Paznapt Ocean;;;;;;;;;;;;;x
PROV3019;Paznapt Ocean;;;;;;;;;;;;;x
PROV3020;Paznapt Ocean;;;;;;;;;;;;;x
PROV3021;Paznapt Ocean;;;;;;;;;;;;;x
PROV3022;Paznapt Ocean;;;;;;;;;;;;;x
PROV3023;Paznapt Ocean;;;;;;;;;;;;;x
PROV3024;Paznapt Ocean;;;;;;;;;;;;;x
PROV3025;Paznapt Ocean;;;;;;;;;;;;;x
PROV3026;Paznapt Ocean;;;;;;;;;;;;;x
PROV3027;Paznapt Ocean;;;;;;;;;;;;;x
PROV3028;Paznapt Ocean;;;;;;;;;;;;;x
PROV3029;Paznapt Ocean;;;;;;;;;;;;;x
PROV3030;Paznapt Ocean;;;;;;;;;;;;;x
PROV3031;Paznapt Ocean;;;;;;;;;;;;;x
PROV3032;Paznapt Ocean;;;;;;;;;;;;;x
PROV3033;Paznapt Ocean;;;;;;;;;;;;;x
PROV3034;Paznapt Ocean;;;;;;;;;;;;;x ######INLAND LAKES BELOW#############
PROV3035;Chyoohim;;;;;;;;;;;;;x
PROV3036;Chyufov;;;;;;;;;;;;;x
PROV3037;Bobu;;;;;;;;;;;;;x
PROV3038;Echk;;;;;;;;;;;;;x
PROV3039;Gonyi;;;;;;;;;;;;;x
PROV3040;Geshe;;;;;;;;;;;;;x
PROV3041;Doubidt;;;;;;;;;;;;;x
PROV3042;Gaaggis;;;;;;;;;;;;;x ##### MORE OCEAN TILES BELOW
PROV3043;Mariner's Mistake;;;;;;;;;;;;;x
PROV3044;Warding Cape;;;;;;;;;;;;;x
PROV3045;Flotsam Coast;;;;;;;;;;;;;x
PROV3046;Little Heir Bay;;;;;;;;;;;;;x
PROV3047;Bay of Gales;;;;;;;;;;;;;x
PROV3048;Terrible Bight;;;;;;;;;;;;;x
PROV3049;The Vai Coast;;;;;;;;;;;;;x
PROV3050;Cape Ibazoj;;;;;;;;;;;;;x
PROV3051;Timber Bay;;;;;;;;;;;;;x
PROV3052;Coast of Njuttô;;;;;;;;;;;;;x
PROV3053;The Diftless Waters;;;;;;;;;;;;;x 
PROV3054;Ishnapt Ocean;;;;;;;;;;;;;x ####### REGIONS/STATES BELOW ########
REG_1;Pudwouvas Delta;;;;;;;;;;;;;x
REG_2;Shoummid;;;;;;;;;;;;;x
REG_3;Diwvish Isles;;;;;;;;;;;;;x
REG_4;Drid;;;;;;;;;;;;;x
REG_5;Vopud;;;;;;;;;;;;;x
REG_6;Ibu;;;;;;;;;;;;;x
REG_7;Ouruumra;;;;;;;;;;;;;x
REG_8;Pangoukam;;;;;;;;;;;;;x
REG_9;Pabupti;;;;;;;;;;;;;x
REG_10;Prakuunt;;;;;;;;;;;;;x
REG_11;Wruuba;;;;;;;;;;;;;x
REG_12;Hwoump;;;;;;;;;;;;;x
REG_13;Wudrou;;;;;;;;;;;;;x
REG_14;Kogumuuvu Range;;;;;;;;;;;;;x
REG_15;Niipt;;;;;;;;;;;;;x
REG_16;Pikid;;;;;;;;;;;;;x
REG_17;Dhuknâg;;;;;;;;;;;;;x
REG_18;Doub;;;;;;;;;;;;;x
REG_19;Meuswun;;;;;;;;;;;;;x
REG_20;Weuzoth;;;;;;;;;;;;;x
REG_21;Ruteuz;;;;;;;;;;;;;x
REG_22;Worutho;;;;;;;;;;;;;x
REG_23;Roteupto;;;;;;;;;;;;;x
REG_24;Ravechy;;;;;;;;;;;;;x
REG_25;Deuug;;;;;;;;;;;;;x
REG_26;Thosúb;;;;;;;;;;;;;x
REG_27;Mushim;;;;;;;;;;;;;x
REG_28;Kumo;;;;;;;;;;;;;x
REG_29;Bobeyi;;;;;;;;;;;;;x
REG_30;Uguchy;;;;;;;;;;;;;x
REG_31;Sohith;;;;;;;;;;;;;x
REG_32;Gogoo;;;;;;;;;;;;;x
REG_33;Vothayat;;;;;;;;;;;;;x
REG_34;Sog;;;;;;;;;;;;;x
REG_35;Tebith;;;;;;;;;;;;;x
REG_36;Soofúb;;;;;;;;;;;;;x
REG_37;Hichyoosuv;;;;;;;;;;;;;x
REG_38;Vethuchyub;;;;;;;;;;;;;x
REG_39;Masogu;;;;;;;;;;;;;x
REG_40;Thohúat;;;;;;;;;;;;;x
REG_41;Hoob;;;;;;;;;;;;;x
REG_42;Bochyet;;;;;;;;;;;;;x
REG_43;Sesooga;;;;;;;;;;;;;x
REG_44;Guth-Gabob;;;;;;;;;;;;;x
REG_45;Qir;;;;;;;;;;;;;x
REG_46;Ghechamy;;;;;;;;;;;;;x
REG_47;Dhazâ;;;;;;;;;;;;;x
